COMMON NAME,OBSERVATION COUNT,STATE,STATE CODE,COUNTY,COUNTY CODE,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,GROUP IDENTIFIER,APPROVED,SPECIES COMMENTS
,1.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-12-01,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2015-03-10,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Conical Hill, Routeburn Track, Southland, NZ (-44.724, 168.169)",,,-44.72447,168.16893,2023-05-06,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,Steele saddle,,,-44.872284,168.21243,2023-03-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Kingston, NZ (-45.316, 168.434)",,,-45.315594,168.4335,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Te Anau to Manapouri (Lake 2 Lake) Trail,,,-45.45348,167.68704,2000-11-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,West Coast,,,,"Arthur's Pass National Park, Arthur's Pass NZ-West Coast -42.89639, 171.53581",,,-42.896393,171.53581,2023-10-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,5.0,Southland,,,,"Gertrude Saddle Route, Southland, NZ (-44.758, 168.011)",,,-44.75843,168.01112,2023-04-09,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2013-11-02,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Southland, NZ (-45.695, 167.16)",,,-45.69503,167.1601,2023-01-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Kingston, NZ (-45.32, 168.448)",,,-45.32007,168.44827,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-04-08,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Longburn, Kingston NZ-Otago (-45.2890,168.5182)",,,-45.289047,168.5182,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,6.0,Southland,,,,Fiordland NP--lower Gertrude Valley,,,-44.76706,168.0028,2023-04-13,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2013-11-01,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-10-28,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,West Coast,,,,Arthur's Pass NP -- Otira Valley Walk,,,-42.8998,171.5573,2023-03-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-04-08,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-12-06,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,"Arthur's Pass National Park, Arthur's Pass NZ-West Coast -42.89694, 171.54300",,,-42.896935,171.543,2023-10-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Kingston, NZ (-45.325, 168.449)",,,-45.324905,168.44939,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.313, 168.498)",,,-45.312614,168.49828,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2009-11-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-03-21,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Longburn, Otago, NZ (-45.288, 168.512)",,,-45.2879,168.51218,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-02-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Homer Tunnel, Milford Sound Highway, Fiordland National Park, Southland, NZ (-44.765, 167.989)",,,-44.764706,167.98927,2023-10-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,4.0,Otago,,,,"Kingston, NZ (-45.324, 168.448)",,,-45.324387,168.44812,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,6.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-02-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-03-21,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"BOTE (-45.316, 168.509)",,,-45.316383,168.50888,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Ōkārito Beach Boulders,,,-43.22695,170.14526,2023-04-09,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,Plateau above Mataura Valley rock wren camp,,,-45.32429,168.44711,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Longburn, Kingston NZ-Otago (-45.2890,168.5182)",,,-45.289047,168.5182,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2014-03-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2023-04-20,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"BOTE (-45.315, 168.503)",,,-45.315434,168.50336,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Gertrude Saddle,,,-44.741894,168.01192,2020-11-19,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,"Landsborough Valley, West Coast, NZ (-43.902, 169.745)",,,-43.902157,169.74501,2023-03-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"BOTE (-45.311, 168.494)",,,-45.311,168.49423,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Kingston, NZ (-45.312, 168.431)",,,-45.312233,168.43103,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.31, 168.5)",,,-45.310364,168.50029,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-02-27,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"BOTE (-45.316, 168.509)",,,-45.316383,168.50888,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Okarito Trig Track,,,-43.22832,170.15625,2023-02-21,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Southland, NZ (-45.685, 167.194)",,,-45.685055,167.19426,2023-01-14,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,6.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-02-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"BOTE (-45.316, 168.509)",,,-45.316383,168.50888,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,7.0,West Coast,,,,"Turiwhate, West Coast, NZ (-42.792, 171.445)",,,-42.792477,171.4445,2023-01-18,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Conical Hill, Routeburn Track, Aspiring National Park, Southland, NZ (-44.725, 168.169)",,,-44.724792,168.16878,2023-01-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-01-06,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Slope above Lake, Percy Catchment, Southland, NZ (-45.588, 167.283)",,,-45.58762,167.28264,2023-01-23,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,"Waiho, West Coast, NZ (-43.434, 170.362)",,,-43.433804,170.36179,2023-01-14,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.309, 168.499)",,,-45.308796,168.4986,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,Otago,,,,Crucible Lake,,,-44.17358,169.00456,2023-01-01,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Gertrude Saddle Route, Southland, NZ (-44.749, 168.016)",,,-44.748875,168.0163,2023-02-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Wall Mountains, Southland, NZ (-45.578, 167.249)",,,-45.577564,167.24855,2023-01-23,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Milford Sound--Foreshore Boardwalk,,,-44.67136,167.9285,2023-01-07,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,4.0,Southland,,,,"Homer Tunnel, East end, Fiordland",,,-44.75962,167.99333,2017-11-17,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,4.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2011-05-02,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Auto selected -44.74200, 168.01171",,,-44.742,168.0117,2023-12-01,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-11-19,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Arthur's Pass NP -- Otira Valley Walk,,,-42.8998,171.5573,2023-12-01,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,The Remarkables ski area and access road,,,-45.053635,168.81409,2023-12-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Canterbury,,,,Canyon creek track,,,-44.300938,169.5861,2017-12-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2013-11-02,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,"Arthur's Pass National Park, Arthur's Pass NZ-West Coast -42.89694, 171.54300",,,-42.896935,171.543,2023-10-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Cayfords Track off Spirit Burn Road,,,-45.884003,168.41063,2022-11-16,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Homer Tunnel, Milford Sound Highway, Fiordland National Park, Southland, NZ (-44.765, 167.989)",,,-44.764706,167.98927,2023-10-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,West Coast,,,,"Arthur's Pass National Park, Arthur's Pass NZ-West Coast -42.89583, 171.53569",,,-42.895836,171.53569,2023-10-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,West Coast,,,,"Arthur's Pass National Park, Arthur's Pass NZ-West Coast -42.89639, 171.53581",,,-42.896393,171.53581,2023-10-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Mckinnons Pass,,,-44.802288,167.76624,2023-01-18,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Milford Track - Glade House to Sandfly Point,,,-44.68353,167.90245,2023-01-16,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-10-28,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-11-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-09-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,5.0,West Coast,,,,Arthur's Pass NP -- Otira Valley Walk,,,-42.8998,171.5573,2023-06-18,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Siberia Basin, North Branch",,,-44.12656,169.02747,2023-03-15,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Gertrude Valley track,,,-44.756664,168.01463,2023-10-22,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,Gillespie Pass,,,-44.163742,169.07713,2023-01-28,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-09-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Longburn, Otago, NZ (-45.288, 168.512)",,,-45.2879,168.51218,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-03-13,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Canterbury,,,,"Aoraki/Mount Cook National Park, Aoraki Mount Cook National Park NZ-Canterbury (-43.6950,170.1667)",,,-43.69499,170.16675,2023-03-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.309, 168.499)",,,-45.308796,168.4986,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"NZ (-44.697, 168.047)",,,-44.69719,168.04669,2023-01-14,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Longburn, Kingston NZ-Otago (-45.2890,168.5182)",,,-45.289047,168.5182,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"Mt Ada boulderfield, Fiordland National Park NZ-Southland (-44.7261,167.8740)",,,-44.72613,167.87401,2023-01-10,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Irthing, Southland, NZ (-45.339, 168.325)",,,-45.339382,168.32492,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"BOTE (-45.316, 168.509)",,,-45.316383,168.50888,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.312, 168.497)",,,-45.311874,168.49677,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Eyre Mts. Little Jungle Basin--fellfield/boulderfield, Southland, NZ (-45.339, 168.324)",,,-45.339203,168.3244,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"BOTE (-45.315, 168.503)",,,-45.315434,168.50336,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-03-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,Lake Harris,,,-44.721233,168.17464,2023-01-13,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,West Coast,,,,Arthur's Pass NP--Otira Valley Track,,,-42.89815,171.5439,2023-02-06,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.31, 168.5)",,,-45.310364,168.50029,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,3.0,West Coast,,,,"Landsborough Valley, West Coast, NZ (-43.904, 169.75)",,,-43.903526,169.75002,2023-03-04,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Canterbury,,,,"Aoraki/Mount Cook National Park, Aoraki Mount Cook National Park NZ-Canterbury (-43.6950,170.1667)",,,-43.69499,170.16675,2023-03-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.309, 168.499)",,,-45.308796,168.4986,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,West Coast,,,,"Tasman Sea, Westland National Park NZ-West Coast (-43.2279,170.1427)",,,-43.227886,170.14267,2023-03-09,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.31, 168.5)",,,-45.310364,168.50029,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,Plateau above Mataura Valley rock wren camp,,,-45.32429,168.44711,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"Kingston, NZ (-45.325, 168.447)",,,-45.324703,168.44745,2023-02-26,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"Kingston, NZ (-45.313, 168.431)",,,-45.31267,168.43051,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,"Lake above Percy Stream, Southland, NZ (-45.589, 167.283)",,,-45.588737,167.28342,2023-01-23,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,5.0,Otago,,,,Crucible Basin,,,-44.175972,169.00809,2023-01-21,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,Death Valley,,,-44.781517,168.24123,2023-03-29,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.31, 168.5)",,,-45.310364,168.50029,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"BOTE (-45.311, 168.494)",,,-45.311,168.49423,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,NZ-Southland-Fiordland-Homer Tunnel-Eastern Scree Slope,,,-44.76303,167.9914,2023-01-10,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,South Mavora Lake--north end delta,,,-45.290985,168.1771,2023-01-07,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Upper Gertrude Valley,,,-44.75587,168.0166,2023-02-12,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-01-18,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2023-11-19,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Otago,,,,"BOTE (-45.315, 168.503)",,,-45.315434,168.50336,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2023-02-16,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,Mount Aspiring NP--Rob Roy Track,,,-44.506367,168.72223,2023-04-23,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2023-11-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,Fiordland NP--Homer Tunnel W Entrance,,,-44.76265,167.97299,2023-11-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.314, 168.514)",,,-45.31355,168.5137,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,1.0,Southland,,,,"1932 Milford Sound Highway, Fiordland National Park, Southland, NZ (-44.765, 167.995)",,,-44.764736,167.99516,2023-01-22,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Southland,,,,Fiordland NP--east Homer Tunnel,,,-44.7642,167.9869,2023-02-22,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
,2.0,Otago,,,,"BOTE (-45.314, 168.514)",,,-45.31355,168.5137,2023-02-25,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
